2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505	2505
0.5	0.5		
1	2																																														
0.8																																																	
